Restaurant,Food Item,Serving Size,Calories,Calories from Fat,Total Fat,Saturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrates,Dietary Fiber,Sugars,Proteins,Vitamin A,Vitamin C,Calcium,Iron
Common Food,kamut,1 cup ( 172g ),227,9,1.4,0.1,0.0034,0,13.8,47.5,7.4,5.28,9.82,0.7,,1.4,21.6
Common Food,kangaroo,1 serving (3 oz) ( 85g ),125,27,3.4,1.1,0.0323,62,48.5,0,0,0,22.13,0.1,0,0.5,7
Common Food,kashi bar,1 bar ( 35g ),150.2,45,5.5,0.4,0.0018,0,102.5,18.6,3.99,6,6.5,0.3,0,0,8.5
Common Food,kashi go lean,1.25 cup ( 58g ),180,18,2,0,0,0,115,40,13,8,12,0,0,3.6,12.9
Common Food,kashi go lean cereal,1.25 cup ( 58g ),180,18,2,0,0,0,115,40,13,8,12,0,0,3.6,12.9
Common Food,kashi go lean crunch,0.75 cup ( 53g ),190,27,3,0,0,0,100,38,8,13,9,0,0,1.8,10.3
Common Food,kashi pumpkin spice bar,2 bars ( 40g ),170,54,6,0.5,0,0,115,26,4,10,5,0,0,0,5.1
Common Food,kashi trail mix chewy granola bars,1 bar ( 35g ),140,45,5,0.5,0,0,95,20,4,6,6,0,0,0,7.7
Common Food,kebab,1 kabob ( 202g ),219.5,18,2.2,0.5,0,37,759.8,34.6,2.25,26.61,14.93,122.1,108.5,3.8,8.5
Common Food,keebler club crackers multi grain,4 crackers ( 14g ),60,18,2.5,0,0,0,130,9,0,2,1,,,0,2.9
Common Food,keebler club crackers original,4 crackers ( 14g ),70,27,3,0,0,0,125,9,0,1,0.5,,,0,2.9
Common Food,keebler fudge stripes cookies original,2 cookies ( 28g ),140,63,7,4,0,0,75,19,0.5,9,1,,,0.7,5
Common Food,kefir,1 cup ( 249g ),112.1,18,2.2,1.4,0,10.4,471.7,12,0.12,11.74,11.23,11.5,4.1,27.5,1.2
Common Food,kellogg krave,0.75 cup ( 31g ),120,27,3.5,1,0,0,100,24,3,11,2,200,25,0,32.1
Common Food,kelloggs eggo pancakes minis,11 pancakes ( 110g ),280,81,9,1.5,0,10,570,44,1,11,6,100,0,7.3,32.1
Common Food,kelloggs frosted mini wheats original,21 biscuits ( 54g ),190,9,1,0,0,0,0,46,6,11,5,0,0,0,115.7
Common Food,kelloggs frosted mini wheats strawberry,25 biscuits ( 55g ),190,9,1,0,0,0,0,47,6,12,5,0,0,0,115.7
Common Food,kelloggs rice krispies treats the original,1 bar ( 22g ),90,18,2,0.5,0,0,105,17,0,8,0.5,,,0,2.6
Common Food,kelloggs special k flatbread breakfast sandwich sausage egg cheese,1 sandwich ( 116g ),240,108,12,4.5,0,160,700,20,3,3,14,,,7.7,12.1
Common Food,kelloggs special k pastry crisps strawberry,2 crisps ( 25g ),100,18,2,1,0,0,80,20,0.5,7,1,0,0,0,2.6
Common Food,kelloggs special k protein meal bar chocolate peanut butter,1 bar ( 45g ),180,54,6,3.5,0,0,210,22,5,13,12,75,30,18.2,25.7
Common Food,kelloggs special k protein meal bar strawberry,1 bar ( 45g ),170,45,5,4,0,0,140,22,5,14,12,75,20,22.7,25.7
Common Food,kelloggs special k protein shake milk chocolate,1 bottle ( 327.59g ),190,45,5,0.5,0,10,220,29,5,18,10,175,100,31.8,19.3
Common Food,kelloggs special k red berries cereal,1.25 cup ( 39g ),140,0,0.5,0,0,0,250,34,3,11,3,,,0.7,77.1
Common Food,kens steak house balsamic vinaigrette dressing lite,2 tbsp ( 30g ),60,36,4.5,0.5,0,0,310,3,0,3,0,0,0,0,0
Common Food,kentucky fried chicken,1 piece ( 120.5g ),302.6,162,18.4,4.2,0.1157,116.9,834.6,8.7,0,0,25.44,2.4,,5.1,6.7
Common Food,ketchup,1 tbsp ( 17g ),17.2,0,0,0,0,0,154.2,4.7,0.05,3.62,0.18,9,1.2,0.2,0.4
Common Food,kettle chips,1 oz ( 28g ),149,81,9.5,0.9,0.0235,0,147.6,15.1,0.87,0.09,1.79,0,10.1,0.5,2.6
Common Food,kettle cooked chips,1 oz ( 28g ),149,81,9.5,0.9,0.0235,0,147.6,15.1,0.87,0.09,1.79,0,10.1,0.5,2.6
Common Food,kettle corn,1 cup ( 18.45g ),98.1,45,5.8,0.5,0.1405,0,0.4,11.2,1.21,4.99,0.96,0.2,0,0.1,1.5
Common Food,kettle potato chips sea salt,13 chips ( 28g ),150,81,9,1,0,0,110,15,2,0,2,,,0,0
Common Food,keurig k cup the original donut shop coffee,8 fl oz ( 237g ),1,0,0,0,,0,5,0,0,0,0.3,0,0,0,0
Common Food,key lime juice,1 lime yields ( 44g ),11,0,0,0,0,0,0.9,3.7,0.18,0.74,0.18,2.2,22,0.6,0.3
Common Food,key lime pie,1 slice ( 143.35g ),439.6,198,22,10.8,,145.6,205.8,54,0.53,41.62,8.36,64.1,14.5,20.5,7
Common Food,kfc biscuit,1 biscuit ( 49g ),175.4,72,8.3,5.8,0.1274,0.5,524.3,21.3,0.98,1.98,3.68,0,,2.5,10
Common Food,kfc chicken,1 piece ( 120.5g ),302.6,162,18.4,4.2,0.1157,116.9,834.6,8.7,0,0,25.44,2.4,,5.1,6.7
Common Food,kfc chicken littles,1 Sandwich ( 108.7g ),300,135,15,2.5,0,30,620,27,1,3,14,,,,
Common Food,kfc chocolate chip cookie,33 Grams ( 33g ),160,72,8,4,0,10,85,22,1,15,1,,,,
Common Food,kfc cole slaw,1 package ( 112g ),161.3,81,9.7,1.5,0.0347,2.2,211.7,17.5,2.24,15.16,1.02,0.4,27.3,2.9,1.7
Common Food,kfc coleslaw,1 package ( 112g ),161.3,81,9.7,1.5,0.0347,2.2,211.7,17.5,2.24,15.16,1.02,0.4,27.3,2.9,1.7
Common Food,kfc green beans,1 Side ( 71.41g ),25,0,0,0,0,0,260,4,2,1,1,,,,
Common Food,kfc kentucky grilled chicken thigh,71 Grams ( 71g ),150,81,9,3,0,90,420,0,0,0,17,,,,
Common Food,kfc mashed potatoes,1 Side ( 79.65g ),90,27,3,0.5,0,0,290,15,1,0,2,,,,
Common Food,kfc original recipe chicken drumstick,53 Grams ( 53g ),130,72,8,1.5,0,55,430,4,1,0,12,,,,
Common Food,kickstart,1 fl oz ( 30.85g ),4.8,0,0,0,0,0,1.2,1.2,0,1.25,0,0,0,0.1,0
Common Food,kid cuisine,1 meal ( 209g ),394.7,162,18.3,3.8,0.122,39.5,685,43.2,2.29,12.13,15.86,17,5.8,7.1,14.9
Common Food,kidney beans,1 cup ( 177g ),224.8,0,0.9,0.1,0,0,1.8,40.4,11.33,0.57,15.35,0,3.5,5.6,28.1
Common Food,kielbasa,1 link ( 367g ),1236.8,972,108.9,36.3,1.0093,267.9,3897.5,18.5,0,8.77,45.69,11.7,89.9,14,26
Common Food,kikkoman soy sauce less sodium,1 tbsp ( 14g ),10,0,0,,,,575,1,,,1,,,,
Common Food,kimchee,1 cup ( 150g ),22.5,0,0.8,0.1,,0,747,3.6,2.4,1.59,1.65,14,0,4.5,26.8
Common Food,kimchi,1 cup ( 150g ),22.5,0,0.8,0.1,,0,747,3.6,2.4,1.59,1.65,14,0,4.5,26.8
Common Food,kimchi jjigae,1 bowl (2 cups) ( 460.8g ),458,243,27.8,9,0.1947,86.9,1097.5,17.3,5.54,8.57,35.84,155.4,4,31.9,30
Common Food,kind almond and coconut bar,1 bar ( 40g ),190,108,12,5,0,0,10,21,2,13,3,,,3.6,7.7
Common Food,kind bar,1 bar ( 41g ),205.9,126,14.3,2.1,0.0039,0,42.1,17.3,2.63,9.97,5.64,0.1,0.3,3.7,12.3
Common Food,kind bars,1 bar ( 41g ),205.9,126,14.3,2.1,0.0039,0,42.1,17.3,2.63,9.97,5.64,0.1,0.3,3.7,12.3
Common Food,kind dark chocolate cherry cashew bar,1 bar ( 40g ),180,81,9,2.5,0,0,20,22,2.5,14,4,250,50,3.6,7.7
Common Food,kind dark chocolate nuts and sea salt bar,1 bar ( 40g ),200,135,15,3,0,0,140,16,7,5,6,,,3.6,7.7
Common Food,kind granola bar dark chocolate chunk,1 bar ( 35g ),150,45,5,1.5,0,0,65,23,2,8,2,,,1,7.1
Common Food,kind oats and honey bar,1 bar ( 35g ),150,45,5,1,0,0,75,23,2,7,3,,,1.8,7.7
Common Food,kind peanut butter dark chocolate granola bar,1 bar ( 35g ),150,45,5,1,,,85,24,3,8,3,,0,1.8,7.7
Common Food,kind protein bar peanut butter dark chocolate,1 bar ( 40g ),200,117,13,3.5,0,0,40,16,3,9,8,,,1.8,7.7
Common Food,kinder bueno,1 wafer or bar ( 22.5g ),119.4,54,6.3,5.3,0.0099,1.1,10.5,14.2,0.78,11.62,1.33,0.8,0,2.4,4.6
Common Food,king taco carne asada tacos,57 g ( 57g ),120,27,3.5,1.5,0,,150,13,,,9,,,,
Common Food,kings hawaiian original hawaiian sweet rolls,1 roll ( 28g ),90,18,2,1,0,15,80,16,0,5,3,,,1.4,5.7
Common Food,kirkland purified drinking water 169oz,16.9 oz ( 29.6g ),0,0,0,,,,0,0,,0,0,,,,
Common Food,kirkland signature boneless skinless chicken breast frozen,4 oz ( 112g ),110,9,1.5,0,0,75,280,0,0,0,23,0,0,0,2.6
Common Food,kirkland signature boneless skinless chicken tenderloins,4 oz ( 112g ),100,9,1,0,0,75,200,0,0,0,23,,,0.3,7.1
Common Food,kirkland signature extra lean ham,1 slice ( 28g ),30,0,0.5,0,0,10,290,1,0,1,5,0,0,0,2.6
Common Food,kirkland signature fruity snacks,1 pouch ( 23g ),70,0,0,0,0,0,10,17,0,11,1,0,100,0,0
Common Food,kirkland signature grilled chicken breast strips,3 oz ( 84g ),110,18,2,0.5,0,45,390,0,0,0,22,,,0,2.6
Common Food,kirkland signature mexican style blend cheese,0.33 cup ( 28g ),110,81,9,6,0,25,170,0.5,0,0,6,30,0,18.2,0
Common Food,kirkland signature mixed nuts,17 pcs ( 28g ),170,135,15,2,0,0,120,6,2,1,5,0,0,3.6,10.3
Common Food,kirkland signature nut bar almonds cashews and walnuts,1 bar ( 40g ),210,144,16,3,0,0,110,14,7,6,6,0,0,5.5,12.9
Common Food,kirkland signature organic tortilla chips,11 chips ( 28g ),140,63,7,1,0,0,100,19,1,0,2,0,0,3.6,0
Common Food,kirkland signature organic virgin coconut oil,1 tbsp ( 14g ),120,126,14,12,0,0,0,0,0,0,0,0,0,0,0
Common Food,kirkland signature protein bar chocolate brownie,1 bar ( 60g ),190,63,7,2.5,0,5,170,23,15,1,21,0,0,9.1,19.3
Common Food,kirkland signature protein bar chocolate chip cookie dough,1 bar ( 60g ),200,63,7,3,0,5,160,24,14,2,21,0,0,9.1,7.7
Common Food,kirkland signature shredded cheddarjack cheese,0.33 cup ( 28g ),110,72,8,5,0,25,170,1,0,0,6,,,13.4,0
Common Food,kirkland signature sliced ovenroasted turkey breast,2 slices ( 56g ),60,9,1,0,0,30,460,1,0,0,10,0,0,0,2.6
Common Food,kirkland signature stir fry vegetable blend,1 cup ( 93g ),35,0,0,0,0,0,20,7,2,3,1,40,30,1.8,2.6
Common Food,kirkland signature strawberries frozen,1 cup ( 140g ),50,0,0,0,0,0,0,13,3,9,0.5,0,90,1.8,5.1
Common Food,kirkland signature trail mix,2 cup ( 57g ),310,180,20,4,0,0,90,23,3,19,10,,,3.6,12.9
Common Food,kirkland signature walnuts,0.25 cup ( 30g ),200,180,20,2,0,0,0,4,2,1,5,0,0,1.8,5.1
Common Food,kirkland signatures turkey burgers,1 burger ( 151g ),200,54,6,1.5,0,85,350,2,0,0,35,0,0,1.8,7.7
Common Food,kisses,9 pieces ( 41g ),200,108,12,7,0,10,35,25,1,23,3,0,0,7.3,10.3
Common Food,kit kat,1 package ( 42g ),210,99,11,7,0,6,30,27,1,21,3,0,0,5.5,2.6
Common Food,kitkat,1 package ( 42g ),210,99,11,7,0,6,30,27,1,21,3,0,0,5.5,2.6
Common Food,kitkat bar,1 package ( 42g ),210,99,11,7,0,6,30,27,1,21,3,0,0,5.5,2.6
Common Food,kitkat miniatures,5 pieces ( 43g ),210,99,11,7,0,2.5,30,28,0.5,21,3,0,0,5.5,2.6
Common Food,kiwi,"1 fruit (2"" dia) ( 69g )",42.1,0,0.4,0,0,0,2.1,10.1,2.07,6.2,0.79,6,106.6,2.1,1.5
Common Food,kiwifruit,"1 fruit (2"" dia) ( 69g )",42.1,0,0.4,0,0,0,2.1,10.1,2.07,6.2,0.79,6,106.6,2.1,1.5
Common Food,kiwis,"1 fruit (2"" dia) ( 69g )",42.1,0,0.4,0,0,0,2.1,10.1,2.07,6.2,0.79,6,106.6,2.1,1.5
Common Food,kix,1.25 cups ( 30g ),110,9,1,0,0,0,180,25,3,3,2,50,10,13.6,57.9
Common Food,klondike,1 bar ( 98g ),295.9,144,16.4,12.8,0.0036,19.4,53.4,34.2,0.22,28.9,3.44,32.3,1.4,10.6,1.1
Common Food,klondike bar,1 bar ( 98g ),295.9,144,16.4,12.8,0.0036,19.4,53.4,34.2,0.22,28.9,3.44,32.3,1.4,10.6,1.1
Common Food,knorr pasta sides cheddar broccoli,0.67 cup ( 65g ),240,18,2,0.5,0,2.5,640,45,2,5,8,0,4,3.6,12.9
Common Food,knorr rice sides cheddar broccoli,0.5 cup ( 66g ),240,18,2,0.5,0,2.5,580,49,2,3,7,0,4,3.6,12.9
Common Food,knorr rice sides chicken flavor,0.5 cup ( 64g ),240,18,2,0.5,0,2.5,640,47,1,1,6,0,0,1.8,12.9
Common Food,kodiak cakes flapjack and waffle mix buttermilk,0.5 cup ( 53g ),190,18,2,0,0,10,380,30,5,3,14,0,0,1.8,7.7
Common Food,kodiak cakes power cakes flapjack and waffle mix,0.5 cup ( 53g ),190,18,2,0,0,10,380,30,5,3,14,0,0,1.8,7.7
Common Food,kolache,1 kolache ( 110.99g ),242.1,63,7,4.1,0.2378,42.3,168.6,41.2,1.32,20,4.2,66.6,10.9,2.7,4.1
Common Food,kombucha,1 cup ( 246.62g ),33.8,0,0.6,0.1,0,0,10.8,5.8,1.94,2.08,2.91,0,0,0.2,1.5
Common Food,kool aid,8 fl oz ( 163g ),60.3,0,0,0,,0,11.4,15.4,0,15.04,0,0,32.1,2.5,0.6
Common Food,korean bbq,1 cup ( 131.87g ),333.8,180,20.7,5.9,0,76.2,1142.9,11.8,1.04,8.06,25.03,6.2,4.1,6.9,17.9
Common Food,kozyshack rice pudding,1 snack cup ( 113g ),120,18,2,1,0.1,15,125,21,0,14,4,0,0,9.1,0
Common Food,krab stick,3 oz ( 85g ),80.8,0,0.4,0.2,0.0068,17,449.6,12.8,0.43,5.31,6.48,0,0,1,2.4
Common Food,kraft american cheese,1 slice (3/4 oz) ( 21g ),65.5,36,4.8,2.8,0.185,16.4,274.9,1.9,0,1.3,3.6,26.5,0,26,1.3
Common Food,kraft balsamic vinaigrette,2 tbsp ( 31g ),70,36,4.5,0.5,0,0,390,6,0,5,0,0,0,0,0
Common Food,kraft cheese,1 slice (3/4 oz) ( 21g ),65.5,36,4.8,2.8,0.185,16.4,274.9,1.9,0,1.3,3.6,26.5,0,26,1.3
Common Food,kraft cracker barrel cheese sticks extra sharp cheddar,1 stick ( 21g ),60,36,4.5,2.5,0,15,180,0.5,0,0,5,20,0,13.6,0
Common Food,kraft dinner,1 cup ( 198g ),376.2,144,16.4,3.6,2.4631,5.9,669.2,47.4,2.38,8.45,9.68,,,11.3,14
Common Food,cheese,4 slice (1 oz) ( 112g ),452.5,333,37.3,21.1,1.027,110.9,731.4,3.5,0,0.54,25.61,139.1,0,72.3,1.1
Common Food,kraft handi snacks ritz crackers n cheese,27 g ( 27g ),100,54,6,1.5,0,5,340,11,0,2,2,10,6,0,5.1
Common Food,kraft mac and cheese,1 cup ( 198g ),376.2,144,16.4,3.6,2.4631,5.9,669.2,47.4,2.38,8.45,9.68,,,11.3,14
Common Food,kraft mayo,1 tbsp ( 13g ),90,90,10,1.5,0,2.5,70,0,0,0,0,0,0,0,0
Common Food,kraft parmesan cheese grated,2 tsp ( 5g ),20,9,1.5,1,0,2.5,75,0,0,0,2,0,0,5.5,0
Common Food,kraft ranch dressing,2 tbsp ( 30g ),110,108,12,2,0,10,290,2,0,1,0,0,0,0,0
Common Food,kraft salad dressing creamy balsamic anything dressing,2 tbsp ( 31g ),90,72,8,1,0,0,310,4,0,4,0,0,0,0,0
Common Food,kraft salad dressing zesty lime vinaigrette anything dressing,2 tbsp ( 31g ),60,45,5,0.5,0,0,260,3,0,3,0,0,2,0,0
Common Food,kraft single,1 slice (3/4 oz) ( 21g ),65.5,36,4.8,2.8,0.185,16.4,274.9,1.9,0,1.3,3.6,26.5,0,26,1.3
Common Food,kraft singles,1 slice (3/4 oz) ( 21g ),65.5,36,4.8,2.8,0.185,16.4,274.9,1.9,0,1.3,3.6,26.5,0,26,1.3
Common Food,kraft tartar sauce,2 tbsp ( 30g ),70,54,6,1,0,5,190,4,0,2,0,0,0,0,0
Common Food,kraft zesty italian dressing,2 tbsp ( 31g ),60,36,4.5,0.5,0,0,300,3,0,2,0,0,4,0,0
Common Food,krispy kreme,1 doughnut (approx 1-1/2 oz) ( 42g ),176.8,81,9.5,4,0.1911,12.6,132.7,20.1,0.88,9.56,2.58,1,0.8,3.9,7.1
Common Food,krispy kreme chocolate iced glazed doughnut,1 Doughnut ( 63g ),240,99,11,5,0,0,90,33,1,20,3,0,4,3.6,7.7
Common Food,krispy kreme donut,1 doughnut (approx 1-1/2 oz) ( 42g ),176.8,81,9.5,4,0.1911,12.6,132.7,20.1,0.88,9.56,2.58,1,0.8,3.9,7.1
Common Food,kroger carbmaster vanilla yogurt,1 container ( 69.77g ),60,9,1.5,1,0,5,105,4,0,3,9,40,0,27.3,2.6
Common Food,kroger cauliflower,1 cup ( 86g ),25,0,0,0,0,0,25,4,1,2,1,0,35,0,0
Common Food,kroger green bell peppers chopped,0.75 cup ( 83g ),25,0,0,0,0,0,5,4,1,3,0,10,10,0,0
Common Food,kroger ham diced,0.5 cup ( 57g ),60,9,1,0,0,25,630,2,0,2,9,0,0,0,5.1
Common Food,kroger milk fat free skim,8 fl oz ( 235.29g ),80,0,0,0,0,2.5,120,12,0,11,8,50,4,27.3,0
Common Food,kroger spaghetti,2 oz ( 56g ),210,9,1.5,0,0,0,0,41,5,2,7,0,0,0,12.9
Common Food,kroger tilapia,1 piece ( 113g ),110,18,2,1,0,55,60,0,0,0,21,0,0,0,5.1
Common Food,krusteaz buttermilk complete pancake mix,0.5 cup mix ( 50g ),180,9,1.5,0.5,0,0,530,37,1,6,4,0,0,3.6,12.9
Common Food,kumquats,1 fruit without refuse ( 19g ),13.5,0,0.2,0,0,0,1.9,3,1.23,1.78,0.36,5.5,13.9,1.1,1.2
Common Food,kung pao chicken,1 order ( 604g ),779.2,378,42.2,8.2,0.2054,157,2428.1,41.5,9.06,18.3,58.95,784.6,71.5,11,32.8
Common Food,la baguetterie white baguette,1 slice ( 56g ),150,0,0,0,0,0,360,30,1,1,5,0,0,7.3,12.9
Common Food,la croix,1 cup 8 fl oz ( 237g ),0,0,0,0,0,0,2.4,0,0,,0,0,0,3,0
Common Food,la tortilla low carb whole wheat tortillas,1 tortilla ( 36g ),50,18,2,0,0,0,200,11,8,0,5,0,0,3.6,5.1
Common Food,lactaid,1 cup ( 244g ),124.4,36,4.7,2.9,,19.5,126.9,12.1,0,,8.49,49.8,4.1,28.4,0.9
Common Food,lactaid 2 percent milkfat reduced fat milk,1 cup ( 254.9g ),130,45,5,3,0,20,125,13,0,12,8,50,0,45.5,0
Common Food,lactaid milk,1 cup ( 244g ),124.4,36,4.7,2.9,,19.5,126.9,12.1,0,,8.49,49.8,4.1,28.4,0.9
Common Food,laffy taffy,1 piece ( 8.82g ),35,0,0.3,0.2,0.0116,0.8,4.6,8.1,0,6.04,0,0.9,0,0.1,0
Common Food,lager,1 can or bottle ( 356g ),153.1,0,0,0,0,0,14.2,12.6,0,0,1.64,0,0,1.3,0.5
Common Food,laksa,1 bowl (2 cups) ( 488g ),613.3,279,31.5,16.2,0.2477,77.2,2456.3,64.1,4.17,16.62,23.37,62.4,130.1,8.9,41.1
Common Food,lamb,3 oz ( 85g ),249.9,153,17.8,7.5,,82.5,61.2,0,0,0,20.84,0,0,1.3,11.4
Common Food,lamb chop,1 chop ( 54g ),164.7,99,11.4,5.8,0.7798,49.1,42.7,0,0,0,15.38,0.6,0,0.5,8.6
Common Food,lamb chops,1 chop ( 54g ),164.7,99,11.4,5.8,0.7798,49.1,42.7,0,0,0,15.38,0.6,0,0.5,8.6
Common Food,lamb stew,1 bowl (2 cups) ( 527.4g ),520.9,315,35.3,11,0.3121,97.2,1242.4,23.4,3.58,4.74,28.43,475.4,22.7,7.4,30
Common Food,lance captains wafers crackers cream cheese and chives,6 crackers ( 39g ),200,90,10,3,0,0,280,24,0.5,5,3,0,0,5.5,10.3
Common Food,lance toast chee crackers peanut butter,1 package ( 43g ),220,99,11,2.5,0,0,330,25,0.5,5,5,,,3.5,10
Common Food,land o lakes butter,1 tbsp ( 14g ),100,99,11,7,0,30,90,0,,,0,40,,,
Common Food,land o lakes co jack natural cheese,1 portion ( 21g ),80,63,7,4,0,20,160,0,0,0,5,20,0,13.6,0
Common Food,land o lakes mini moos half and half,1 creamer ( 8.13g ),10,9,1,0.5,0,0,5,0,0,0,0,0,0,1.8,0
Common Food,landshark,12 oz ( 348.86g ),150,0,0,0,,0,0,13.3,0,0,1.2,0,0,0,0
Common Food,lara bar,1 bar ( 48g ),201.9,90,10.1,0.8,0.003,0,2.3,26.1,3.97,19.14,4.75,39.8,4.6,5.9,7
Common Food,larabar,1 bar ( 48g ),201.9,90,10.1,0.8,0.003,0,2.3,26.1,3.97,19.14,4.75,39.8,4.6,5.9,7
Common Food,larabar apple pie bar,1 bar ( 45g ),200,81,9,1,0,0,10,25,4,18,4,,,1.8,5.1
Common Food,larabar chocolate chip,1 bar ( 45g ),210,99,11,3,0,0,55,28,3,6,4,0,0,0,12.9
Common Food,larabar food bar chocolate chip cookie dough,1 bar ( 45g ),200,99,11,3,0,0,55,25,3,16,4,,,0,12.9
Common Food,larabar food bar fruit and nut cashew cookie,1 bar ( 48g ),220,108,12,2.5,0,0,5,25,2,15,5,0,0,0,10.3
Common Food,larabar lemon bar,1 bar ( 51g ),220,99,11,1.5,0,0,5,26,4,18,5,0,4,1.8,10.3
Common Food,large egg,1 large ( 50g ),71.5,36,4.8,1.6,0.019,186,71,0.4,0,0.19,6.28,27,0,2.5,6.2
Common Food,large roll,"1 large roll or bun (3-1/2"" dia) ( 43g )",135.9,27,3.1,0.8,,15.1,178.4,23,0.82,,3.66,14.5,0.1,2.3,9.1
Common Food,lasagna,1 serving (about 1.5 cups) ( 385.2g ),602.5,288,32.5,15.3,0.309,165.8,1575.9,34.7,3.92,11.27,43.91,168.6,24.6,47.9,32.9
Common Food,lasagne,1 serving (about 1.5 cups) ( 385.2g ),602.5,288,32.5,15.3,0.309,165.8,1575.9,34.7,3.92,11.27,43.91,168.6,24.6,47.9,32.9
Common Food,lassi,1 cup ( 243.74g ),130.1,18,2.1,1.3,0,7.8,95.3,21.5,0.16,21.01,6.89,6.7,2.2,22.1,1.5
Common Food,late july organic sea salt multigrain tortilla chips,9 chips ( 28g ),120,36,4.5,0.5,0,0,70,18,2,0,2,0,0,0,7.7
Common Food,latte,16 fl oz ( 425.6g ),188.5,63,7.4,4.7,0.3114,29.3,180.5,18.6,0,18.54,12.16,69.6,1.4,40.1,1.1
Common Food,laughing cow,2 portions ( 33g ),70,54,6,3.5,0.2,15,310,2,0,1,3,30,0,9.1,0
Common Food,laughing cow cheese,2 portions ( 33g ),70,54,6,3.5,0.2,15,310,2,0,1,3,30,0,9.1,0
Common Food,lavash,1 piece ( 85.05g ),233.9,9,1,0.1,,0,455.9,47.4,1.87,1.11,7.74,0,0,6.6,15.9
Common Food,lays,1 oz ( 28g ),149,81,9.5,0.9,0.0235,0,147.6,15.1,0.87,0.09,1.79,0,10.1,0.5,2.6
Common Food,lays baked chips,18 chips ( 28.35g ),133,45,5.2,0.8,,0,157.1,20.2,1.36,1.42,1.42,0,0,3.2,1.6
Common Food,lays barbecue potato chips,15 chips ( 28g ),160,90,10,1.5,0,0,150,15,1,2,2,0,10,0,2.6
Common Food,lays chips,1 oz ( 28g ),149,81,9.5,0.9,0.0235,0,147.6,15.1,0.87,0.09,1.79,0,10.1,0.5,2.6
Common Food,lays kettle chips,1 oz ( 28g ),149,81,9.5,0.9,0.0235,0,147.6,15.1,0.87,0.09,1.79,0,10.1,0.5,2.6
Common Food,lays oven baked potato chips barbecue,1 package ( 32g ),140,27,3.5,0.5,0,0,180,24,2,3,2,,,0.7,2.1
Common Food,lays oven baked potato chips original,17 crisps ( 28g ),120,27,3.5,0,0,0,160,22,1,2,2,,,0.7,2.1
Common Food,lays potato chips,1 oz ( 28g ),149,81,9.5,0.9,0.0235,0,147.6,15.1,0.87,0.09,1.79,0,10.1,0.5,2.6
Common Food,lean beef,3 oz ( 85g ),195.5,90,10.2,4,0.3052,75.7,74,0,0,0,24.18,0.8,0,1.2,18.7
Common Food,lean beef burger,1 sandwich ( 226g ),540.1,234,26.6,10.5,,122,791,40.3,,,34.28,10.2,1.9,9.2,41.8
Common Food,lean cuisine,1 package ( 269g ),295.9,81,9.4,2.1,0,29.6,626.8,42.2,7.8,8.07,16.41,,,6.4,19.2
Common Food,lean cuisine alfredo pasta with chicken and broccoli,1 package ( 283g ),280,36,4,2,0,30,600,45,2,4,17,10,25,13.6,0
Common Food,lean cuisine breakfast sandwich,1 serving ( 111g ),210.7,45,5.4,2.7,0.164,14.4,570.3,28.1,1.54,1.48,11.55,24.6,0,37.8,5.3
Common Food,lean cuisine chicken club panini,1 package ( 170g ),340,63,7,2.5,0,30,670,45,0,9,24,,,16.1,16.4
Common Food,lean cuisine meatloaf with mashed potatoes,1 package ( 265g ),240,63,7,3.5,0,45,540,25,3,4,20,,,4.2,20.7
Common Food,lean cuisine rigatoni,1 package ( 283g ),340,72,8,3,0,15,510,56,4,7,11,40,0,9.1,0
Common Food,lean cuisine spaghetti,1 package ( 326g ),310,36,4,1.5,0,10,520,53,4,8,15,50,10,5.5,10.3
Common Food,lean cuisine spaghetti with meat sauce,1 package ( 326g ),310,36,4,1.5,0,10,520,53,4,8,15,50,10,5.5,10.3
Common Food,lean cuisine vermont white cheddar mac and cheese,1 package ( 226g ),260,63,7,4,0,20,710,36,2,5,14,,,23.1,0
Common Food,lean ground beef,3 oz ( 85g ),195.5,90,10.2,4,0.3052,75.7,74,0,0,0,24.18,0.8,0,1.2,18.7
Common Food,lean ground turkey,3 oz ( 85g ),181.1,81,9.9,2.5,0.1224,88.4,76.5,0,0,0,23.04,8.6,0,2.4,9.5
Common Food,lean pocket,1 hot pocket (1 NLEA serving) ( 127g ),292.1,72,8.3,3,0.2261,25.4,537.2,41.3,2.16,9.65,13.06,0,0.2,22.6,19.5
Common Food,lean pockets,1 hot pocket (1 NLEA serving) ( 127g ),292.1,72,8.3,3,0.2261,25.4,537.2,41.3,2.16,9.65,13.06,0,0.2,22.6,19.5
Common Food,leek,1 leek ( 124g ),38.4,0,0.2,0,0,0,12.4,9.4,1.24,2.62,1,100.7,8.7,3.4,9.7
Common Food,lemon,"1 fruit (2-3/8"" dia) ( 84g )",24.4,0,0.2,0,0,0,1.7,7.8,2.35,2.1,0.92,1.8,74.2,2,3.6
Common Food,lemon bar,1 medium bar ( 38g ),139.3,54,6.4,3.8,0.2322,38.1,55,19.3,0.25,12.47,1.75,20.9,1.6,0.6,3.7
Common Food,lemon cake,1 piece ( 125.98g ),421.5,144,16.5,7.7,0.0047,73.8,275.2,65.1,0.82,47.09,4.23,39.1,6.4,3.4,9.2
